,tileID,ratio_rep1,coverage_rep1,ratio_rep2,coverage_rep2,iscontrol,log_cov_rep1,log_cov_rep2
1810,eLW044-fLW132-1769,1.014704068064386,0.00015919624691092415,0.7032697516475046,0.0001437946224359388,no,-3.7980671750725254,-3.8422573551914345
1811,eLW044-fLW132-1770,0.7543070825966076,0.0002229113846274022,0.9178612553130008,0.0002634616277047045,no,-3.65186775047625,-3.579282629368464
1812,eLW044-fLW132-1771,0.826815129100536,0.0004341349435322302,1.190948261882301,0.000406901432241126,no,-3.3623752563809273,-3.390510781482859
1813,eLW044-fLW132-1772,0.6518517594060177,0.000466926805669233,1.033115514003243,0.00042602424956247686,no,-3.3307511930641356,-3.3705656798845154
1814,eLW044-fLW132-1773,0.8456323385445955,0.0007811974173788883,0.9030806900555729,0.0007463314396951031,no,-3.10723920114961,-3.1270682630580207
1815,eLW044-fLW132-1774,0.7638707054170475,0.0009989243902829542,0.9793518147661949,0.000987738333750867,no,-3.0004673827706045,-3.0053580910998634
1816,eLW044-fLW132-1775,0.8045097717304269,0.0008257137441905736,0.8576785156741182,0.0008830297041406968,no,-3.0831704864148106,-3.05402468699161
1817,eLW044-fLW132-1776,1.0299248402424506,0.0010621449021459691,0.8915380328216688,0.00106667597908031,no,-2.973816230985607,-2.971967484857065
1818,eLW044-fLW132-1777,1.096390613692265,8.961887685710482e-05,0.8884452770505705,8.771471968592267e-05,no,-4.047600503156944,-4.056927520180667
1819,eLW044-fLW132-1778,0.917834205629417,0.0008294509173056286,1.1023509247188326,0.0008298443684656899,no,-3.081209308221907,-3.0810033488940154
1820,eLW044-fLW132-1779,1.0643090609168484,0.00011184040131083912,0.8883691770070389,0.00010147791926193395,no,-3.9514012832402905,-3.9936284462820444
1821,eLW044-fLW132-1780,1.0252486644325622,0.0003124386641042361,1.1180647426986374,0.0003184584021298785,no,-3.5052352277777756,-3.496947288306017
1822,eLW044-fLW132-1781,0.7641257980184678,0.0002513798504156158,0.9943189395575979,0.00028956875525865805,no,-3.5996695365308,-3.5382483007304275
1823,eLW044-fLW132-1782,0.6871675992718556,9.987778344745206e-05,1.0463141229054786,0.00011361642635068203,no,-4.000531104358556,-3.9445588749829557
1824,eLW044-fLW132-1783,0.9470972909514956,0.00012642270424997556,0.7269663695614841,0.00010935861155647501,no,-3.8981749241151933,-3.961147012313581
1825,eLW044-fLW132-1784,0.8996048479217605,0.000612053694970538,0.8773917171127328,0.0006235270972095533,no,-3.2132104758830606,-3.205144668227347
1826,eLW044-fLW132-1785,0.9785094067809096,0.00038055047607372006,1.0360688159445866,0.00040820865608145275,no,-3.4195877304140603,-3.3891177902898364
1827,eLW044-fLW132-1786,1.0179747361603517,0.00019667789491779997,1.143683810279562,0.0002175033724040752,no,-3.706244448696275,-3.6625340048926724
1828,eLW044-fLW132-1787,0.9532829975299899,0.00037021829157915607,0.6960075962698502,0.00032389271838037954,no,-3.4315421276262144,-3.4895988155056235
1829,eLW044-fLW132-1788,1.206682867123276,0.0009437461284077294,1.2341719267703346,0.001037898379966832,no,-3.0251448169941284,-2.9838451659288947
1830,eLW044-fLW132-1789,0.8676786287727746,0.0013553114774411956,0.8924864396305154,0.0013551242567615453,no,-2.867960883838611,-2.8680208807661702
1831,eLW044-fLW132-1790,0.9456451532729708,0.001202673602957672,0.8716593432306037,0.0011754556772217834,no,-2.919852221095694,-2.9297937421246734
1832,eLW044-fLW132-1791,0.810604169975664,0.0009863389102337246,0.8570324997244512,0.0010379357292194127,no,-3.0059738339893585,-2.983829537922563
1833,eLW044-fLW132-1792,1.4567444229962625,0.0008714391564218356,1.253185483621068,0.00080440952745819,no,-3.059762929784846,-3.0945227942438502
1834,eLW044-fLW132-1793,0.987538473986932,0.00022736301730857074,0.9750406076347659,0.00022751297209571978,no,-3.643280175906017,-3.642993836154217
1835,eLW044-fLW132-1794,0.8101840688449699,0.0006326631055315035,0.8253925550471909,0.0006896539489037948,no,-3.198827491179026,-3.1613687727129376
1836,eLW044-fLW132-1795,0.7973810463764572,0.00016936355612100044,1.1737093749762373,0.00019085468068770058,no,-3.771180036026,-3.7192971845652223
1837,eLW044-fLW132-1796,0.9575703213106563,0.0015230262807173188,1.0657079155375928,0.0015908727390513233,no,-2.817292602591707,-2.798364560100941
1838,eLW044-fLW132-1797,1.024677470310347,0.00028419003202867277,1.026019311633743,0.0002668043858106828,no,-3.5463911590294597,-3.573807035633589
1839,eLW044-fLW132-1798,0.8574724995439222,0.0004165299270441522,0.975495694130069,0.00038512681798654104,no,-3.3803537897356786,-3.4143962385882536
1840,eLW044-fLW132-1799,1.2472747599804381,9.189049188782457e-05,0.740325059544521,7.742500059992237e-05,no,-4.036729423698532,-4.111118782606074
1841,eLW044-fLW132-1800,1.0667778964207202,0.0006106980537425279,1.0334955608446819,0.0006201096405984135,no,-3.2141734640719704,-3.2075315167966596
1842,eLW044-fLW132-1801,0.8627655753237987,0.0015214691252527126,0.8756518812615516,0.0015392187227321278,no,-2.8177368562328113,-2.81269966260759
1843,eLW044-fLW132-1802,0.8008054348434299,0.00033610742716625147,0.919032035301668,0.00037399674071747355,no,-3.4735218905603347,-3.4271321825443968
1844,eLW044-fLW132-1803,0.8713143339720166,0.000317403242114922,0.8801249773422657,0.00032947643164120367,no,-3.4983886414582055,-3.4821756462422164
