,tileID,ratio_rep1,coverage_rep1,ratio_rep2,coverage_rep2,iscontrol,log_cov_rep1,log_cov_rep2
78,BSCVV_gp3-039,0.8327124165289882,0.0012428894866385709,0.8331211387224945,0.0012296524623656194,no,-2.9055674855794096,-2.910217616206218
79,BSCVV_gp3-054,1.4408362965178039,0.0020690778599284595,1.5310606600485457,0.0021956476733496926,no,-2.6842231664144656,-2.6584373480999637
80,BSCVV_gp3-064,0.8387441444768323,0.0012248442132180989,0.9914472879494791,0.0013221333407559422,no,-2.911919145293071,-2.878724742857737
81,BSCVV_gp3-085,0.7496280905740043,0.0017737780259002873,0.8652323239054102,0.0018441675323548237,no,-2.7511007295766463,-2.734199628254031
82,BSCVV_gp3-086,0.7645307091762822,0.0024284086228743207,0.7987429373865976,0.002500151903237242,no,-2.6146782336890215,-2.6020336038345366
83,BSGFVp3-078,0.7517198151968106,0.0008110797127609555,0.8989614597813518,0.0009375758219681236,no,-3.090936461311656,-3.027993600687351
84,BSGFVp3-081,1.1068650266040616,0.0017810982783255731,0.8691229535046988,0.0016135122257495958,no,-2.7493121161589302,-2.7922277395532458
85,BSMysV_gp3-033,0.6666984031123068,0.00036107570683793506,0.6539681267755939,0.0003703949699152386,no,-3.4424017299092013,-3.431334919811077
86,BSMysV_gp3-038,1.0051064009097859,0.0007583057999274997,0.9051217287704945,0.0007203853088316335,no,-3.1201556222847344,-3.1424351525410272
87,BSMysV_gp3-039,0.7291900162320246,0.001741922159968157,0.8788325650563754,0.0019703858274336228,no,-2.7589712559021846,-2.7054487249456014
88,BSMysV_gp3-040,0.7324296263393709,0.0011148489086067548,0.975466066292562,0.0012519994935427264,no,-2.9527839869697603,-2.902395846805816
89,BSMysV_gp3-181,0.9634585360776318,0.0001169325205725161,1.081353539901747,0.00010975503919895568,no,-3.932064688658197,-3.9595755308028475
90,BSMysV_gp3-182,0.841572141656071,0.0014159368492037577,0.8316373543501451,0.001305632368367783,no,-2.848956115752131,-2.88417909171731
91,BSV_gp3-079,0.6921494817517818,0.0029865353106952397,0.7028287993698409,0.0030546411502418627,no,-2.5248323460937256,-2.5150398019921676
92,BSV_gp3-121,0.9145318795692345,0.004486314585932794,0.9754057967877044,0.004504991761017341,no,-2.348110276418566,-2.3463059989464004
93,BSVgp3-033,0.809422327865758,0.0010059601537806284,1.1519489486964516,0.0011593488908649824,no,-2.997419221403272,-2.935785849130473
94,BSVgp3-034,0.6120380243828346,0.0004885204503700185,0.5425468970201341,0.0005247497801976187,no,-3.3111172511940277,-3.2800477346588184
95,BSVgp3-035,0.9085024450169947,0.0004935212042070597,0.773994378904447,0.00047319131332993055,no,-3.3066941830707655,-3.3249632365874393
96,BSVgp3-036,0.7063794484186169,0.0004943085569388491,0.7850309193336282,0.0005105117983084071,no,-3.3060018714345127,-3.2919942165917084
97,BTBLV_gp1-116,0.9342801924018714,0.0003444774600596707,1.2492610656907592,0.00039249684378829286,no,-3.4628391896981774,-3.4061638312266
98,BTW11_gp4-009,1.559005332970417,0.0010625005918445366,1.3429230378341181,0.0009903035005936012,no,-2.973670819362597,-3.0042316857730116
