is_selected,tax_id,zscore
False,2056884,3.7308430671691895
False,2056886,4.30741024017334
False,2058778,2.318854808807373
False,2058779,3.4446420669555664
False,2065797,2.8951382637023926
False,2069326,4.792065620422363
False,2073163,4.442071914672852
False,2093274,3.378209114074707
False,2122733,2.7589809894561768
False,2161875,1.5170221328735352
False,2161877,1.9953467845916748
False,2161878,2.4770591259002686
False,2161879,1.9247045516967773
False,2161880,2.4212706089019775
False,2162638,3.020742654800415
False,2164175,1.0083730220794678
False,2169723,1.1036114692687988
False,2169724,1.8203747272491455
False,2169726,1.3109850883483887
False,2169733,2.46481990814209
False,2169734,0.41324806213378906
False,2169737,3.5171685218811035
False,2169741,4.016688823699951
False,2169742,3.385221004486084
False,2169743,4.449355125427246
False,2169744,4.5959272384643555
False,2169824,0.7420814037322998
False,2169825,1.2036088705062866
False,2169827,1.1526520252227783
False,2169828,1.2244946956634521
False,2169843,0.6463580131530762
False,2169905,0.7388243675231934
False,2169981,3.7193217277526855
False,2169988,4.511048793792725
False,2169998,3.644685983657837
False,2170046,3.1648900508880615
False,2170135,4.835413932800293
False,2182585,3.879262685775757
False,2185087,0.5068103075027466
False,2200716,2.0372111797332764
False,2203894,1.6481459140777588
False,2282485,2.336426019668579
False,2282642,3.900273084640503
False,2282643,2.507815361022949
False,2282644,3.1456055641174316
False,2282645,3.9862310886383057
False,2282646,2.614694118499756
False,2292642,2.877054452896118
False,2303151,4.007637977600098
False,2303390,4.5891008377075195
False,2304214,3.866062641143799
False,2306623,4.605632781982422
False,2320870,4.687654495239258
False,2419805,4.513092994689941
False,2491018,3.7083346843719482
False,2496575,3.478304386138916
False,2518373,4.195947647094727
False,2557970,3.799849033355713
False,2558065,0.6614714860916138
False,2558066,1.1590147018432617
False,2560350,4.096924781799316
False,2560380,3.6082658767700195
False,2560381,4.340289115905762
False,2560614,2.3929998874664307
False,2560636,3.1951074600219727
False,2560810,3.5458409786224365
False,2560812,4.160991191864014
False,2560838,0.9509017467498779
False,2560851,4.797539234161377
False,2571287,4.231220245361328
False,2575594,3.899074077606201
False,2586645,4.420202732086182
False,2596881,1.7959959506988525
False,2596883,3.936438798904419
False,2601256,1.1245802640914917
False,2607629,4.313955307006836
False,2697535,4.393657207489014
False,3240218,2.686246871948242
True,10640,8.933181762695312
True,10641,6.917300701141357
True,10649,7.156382083892822
True,10653,8.209527969360352
True,10654,10.040964126586914
True,10826,5.820397853851318
True,10840,9.654888153076172
True,11307,7.447947978973389
True,12042,7.740715503692627
True,12045,7.204712867736816
True,12138,7.588903903961182
True,12161,7.471454620361328
True,12162,6.366582870483398
True,12166,8.045360565185547
True,12167,5.028541564941406
True,12169,6.259922981262207
True,12173,5.393889427185059
True,12177,7.793194770812988
True,12178,5.977953910827637
True,12179,6.103376388549805
True,12180,5.489083290100098
True,12182,5.561317443847656
True,12183,6.663534641265869
True,12187,6.721373081207275
True,12188,5.961174964904785
True,12194,5.507458686828613
True,12197,5.792228698730469
True,12202,8.256036758422852
True,12203,6.967459201812744
True,12204,6.502394199371338
True,12205,7.905102729797363
True,12208,5.461435794830322
True,12209,5.663750648498535
True,12211,5.841091156005859
True,12215,5.261614799499512
True,12216,6.151518821716309
True,12222,6.13834285736084
True,12224,7.623589992523193
True,12227,5.472825527191162
True,12228,5.896208763122559
True,12230,5.756633281707764
True,12232,5.2539167404174805
True,12430,5.27535343170166
True,12431,6.77741813659668
True,12433,6.19440221786499
True,12458,5.774697303771973
True,12471,5.712687969207764
True,12472,8.108378410339355
True,12473,6.452010154724121
True,12777,6.596954345703125
True,12844,8.281744956970215
True,28347,6.403842926025391
True,29271,6.219669342041016
True,31722,7.523611068725586
True,31741,6.858337879180908
True,31744,7.119956970214844
True,32612,8.29888916015625
True,32619,7.59609842300415
True,32620,4.908540725708008
True,32624,8.285110473632812
True,33765,5.453105926513672
True,35287,5.2021613121032715
True,35288,6.906182765960693
True,35289,6.46553897857666
True,35290,8.08350944519043
True,38062,10.24726390838623
True,40640,8.571586608886719
True,40666,7.725718021392822
True,40687,6.9831318855285645
True,40979,5.945583343505859
True,41459,7.6092305183410645
True,42004,5.314606666564941
True,42631,5.8542985916137695
True,42882,5.149094581604004
True,43130,5.096789360046387
True,43240,8.824567794799805
True,45661,6.756929874420166
True,46076,7.051146507263184
True,46619,9.240007400512695
True,46917,5.863710403442383
True,47903,9.511613845825195
True,48200,8.387269973754883
True,51354,9.266563415527344
True,51680,6.615061283111572
True,52280,7.276115417480469
True,52996,5.9231061935424805
True,53010,6.385165691375732
True,53181,5.812448024749756
True,53260,5.486116409301758
True,53954,6.399680137634277
True,55951,9.485162734985352
True,57119,6.014130592346191
True,59380,10.47182846069336
True,59504,8.289222717285156
True,62059,7.80889368057251
True,64003,10.059757232666016
True,65467,6.362907409667969
True,66200,8.814727783203125
True,67761,5.793351650238037
True,70177,6.223667144775391
True,71030,6.213268280029297
True,71032,7.46599006652832
True,73423,5.601375579833984
True,75387,10.34479808807373
True,78395,6.58838415145874
True,81877,7.349801540374756
True,82791,6.772007942199707
True,85454,7.132108688354492
True,87097,5.457272529602051
True,91613,5.770986557006836
True,91753,7.717945098876953
True,94290,5.91152286529541
True,101764,5.87541389465332
True,104389,6.554008960723877
True,104390,5.212238311767578
True,104392,6.733903884887695
True,104637,7.140773296356201
True,112227,8.623699188232422
True,112228,6.578075408935547
True,112229,8.33098030090332
True,112437,7.553358554840088
True,114892,5.053523063659668
True,114921,5.61461067199707
True,114922,6.0887451171875
True,123735,5.7324934005737305
True,128818,6.752732276916504
True,129141,9.700347900390625
True,129732,7.04685115814209
True,131082,10.096155166625977
True,131083,6.160975456237793
True,137475,8.436439514160156
True,137758,6.379341125488281
True,138982,8.266328811645508
True,146500,5.486141204833984
True,148879,7.663561820983887
True,150284,7.933180332183838
True,154339,9.636543273925781
True,156690,7.246317386627197
True,157270,5.125343322753906
True,157777,7.268383502960205
True,160842,6.362001419067383
True,160843,6.4097089767456055
True,160844,6.057733058929443
True,163655,7.591268062591553
True,165250,7.163383960723877
True,167129,8.252034187316895
True,167634,10.528480529785156
True,168135,5.027408599853516
True,172394,6.4024977684021
True,174178,7.8978142738342285
True,178354,10.358301162719727
True,180903,5.164595603942871
True,183585,5.549348831176758
True,187977,6.946573734283447
True,187978,7.395033359527588
True,193121,7.3196587562561035
True,195059,7.044558048248291
True,195060,7.098768711090088
True,196400,5.399262428283691
True,199587,5.258174419403076
True,201862,6.262523651123047
True,203168,6.794432163238525
True,204478,6.110398769378662
True,206392,5.750491142272949
True,213888,6.385152816772461
True,216614,6.718677997589111
True,217615,5.786627769470215
True,217686,7.74507999420166
True,218923,6.867094993591309
True,220608,5.062778472900391
True,221054,7.826993465423584
True,221262,7.377504825592041
True,222460,5.410345077514648
True,223334,5.734969139099121
True,223337,5.2492876052856445
True,223344,4.980578422546387
True,224578,6.139397621154785
True,225752,6.200911521911621
True,227137,5.264610290527344
True,228582,7.72361946105957
True,240492,5.434737205505371
True,240865,4.986222267150879
True,241651,6.6706342697143555
True,253700,5.084741592407227
True,253701,6.860191345214844
True,253702,7.441353797912598
True,255066,6.500027179718018
True,262957,6.6931328773498535
True,263004,5.730080604553223
True,263892,8.555356979370117
True,264076,10.389501571655273
True,265877,7.750777244567871
True,268316,6.850223541259766
True,270478,6.554498672485352
True,279896,5.257841110229492
True,282712,6.3799333572387695
True,290030,5.302383899688721
True,291286,6.982845306396484
True,292627,7.081850528717041
True,299200,5.0592041015625
True,300740,7.159068584442139
True,301865,5.191855430603027
True,305785,8.157615661621094
True,307110,5.69299840927124
True,309390,4.938591957092285
True,310749,6.9318718910217285
True,317027,8.300997734069824
True,320856,9.453758239746094
True,322053,5.512139320373535
True,323118,6.5644989013671875
True,326941,6.462436676025391
True,328430,8.305749893188477
True,328670,8.256174087524414
True,328671,9.750109672546387
True,329048,6.568541049957275
True,329164,7.533481597900391
True,332471,7.549226760864258
True,334778,8.175333023071289
True,335963,6.963958740234375
True,337823,7.502979755401611
True,337824,5.335777282714844
True,337826,6.917130947113037
True,348823,6.571468830108643
True,348894,8.405145645141602
True,351426,5.277737617492676
True,351428,5.2971601486206055
True,354328,8.860977172851562
True,360579,6.073877334594727
True,362692,7.281867504119873
True,362693,5.335268974304199
True,365150,7.631775379180908
True,367061,5.080765724182129
True,367121,5.43756103515625
True,367682,6.958398818969727
True,369752,5.00239896774292
True,373398,6.825672149658203
True,373861,8.700201034545898
True,375546,6.948309898376465
True,377610,5.24013614654541
True,379728,5.534492492675781
True,380669,9.255807876586914
True,387423,6.3658342361450195
True,390439,8.803080558776855
True,390849,5.102276802062988
True,394036,7.256943225860596
True,397544,7.135956287384033
True,399314,9.595705032348633
True,400394,6.569885730743408
True,400396,6.349736213684082
True,404404,4.960184097290039
True,405558,5.747512340545654
True,409486,4.963586330413818
True,414528,8.396230697631836
True,417192,6.056611061096191
True,417288,5.489943027496338
True,418827,6.825857639312744
True,419782,9.134199142456055
True,421010,7.726611614227295
True,421013,7.717220306396484
True,424679,9.666278839111328
True,429130,6.614644527435303
True,429564,6.370779991149902
True,430059,5.347850799560547
True,431317,7.862213611602783
True,433357,7.1889729499816895
True,435486,7.957927227020264
True,436007,7.322936534881592
True,436066,9.224729537963867
True,443746,5.9273529052734375
True,447600,5.3619513511657715
True,447603,5.624964714050293
True,447604,7.195275783538818
True,447605,5.879970550537109
True,453050,6.0741705894470215
True,457382,5.237768650054932
True,471285,8.648164749145508
True,471498,5.284759521484375
True,471717,5.589343070983887
True,474454,6.216616630554199
True,475777,5.337946891784668
True,478550,6.839021682739258
True,488317,7.559126853942871
True,496807,7.894169330596924
True,497863,6.079587459564209
True,501328,5.396737098693848
True,508750,6.9312424659729
True,515320,8.056316375732422
True,515446,6.067763328552246
True,515575,8.891288757324219
True,520848,7.633579730987549
True,524023,8.343402862548828
True,543876,5.355572700500488
True,549205,10.095848083496094
True,551003,5.17503547668457
True,551454,5.608138084411621
True,565624,5.739076137542725
True,572239,5.213872909545898
True,573615,5.873483180999756
True,578107,4.935508728027344
True,587370,7.444298267364502
True,587620,5.236104965209961
True,588752,5.4810099601745605
True,590403,7.653757572174072
True,591160,5.943391799926758
True,592206,5.100780487060547
True,596957,6.480642318725586
True,614034,4.9470109939575195
True,640136,5.322530269622803
True,646010,8.02291488647461
True,647294,10.092290878295898
True,653358,5.53844690322876
True,656190,7.1953511238098145
True,658650,5.918652534484863
True,670251,6.233217239379883
True,670883,5.029853820800781
True,671095,4.994589805603027
True,671126,6.594871997833252
True,674996,6.657966613769531
True,675077,5.7218546867370605
True,680112,8.874408721923828
True,681518,6.042543411254883
True,685899,7.4602952003479
True,688540,6.108955383300781
True,693892,5.680960655212402
True,715480,5.693183898925781
True,761701,7.431349754333496
True,796352,7.006773471832275
True,859650,8.469157218933105
True,875324,6.820420742034912
True,887825,5.848711967468262
True,887827,4.964616775512695
True,908028,5.089059829711914
True,911574,5.69735050201416
True,930168,11.234901428222656
True,930881,7.995772361755371
True,936005,6.6508564949035645
True,937809,9.724963188171387
True,940280,7.408322811126709
True,940846,7.880585193634033
True,944994,6.449519157409668
True,945225,4.956680774688721
True,945960,7.128224849700928
True,946046,7.966512203216553
True,998864,5.421526908874512
