,tileID,ratio_rep1,coverage_rep1,ratio_rep2,coverage_rep2,iscontrol,log_cov_rep1,log_cov_rep2
294,CVYV_gp1-238,0.8021281149993239,0.00030836520216006474,1.0984625579787495,0.00035688411169953186,no,-3.5109346363361538,-3.447472786185036
295,CVYV_gp1-275,0.598604229853744,0.0001124946423640997,1.1571444943910607,0.00010942604788428617,no,-3.9488681606380784,-3.960879285809807
296,CVYV_gp1-276,0.8845340848554528,0.0005520686794106593,1.0134862612690538,0.0005733030561629848,no,-3.2580068910503446,-3.241615743082847
297,CXF98_gp2-017,0.802361393497215,0.0005692466322483803,0.7942713207152889,0.0005445655664241428,no,-3.2446995300589263,-3.263949823122325
298,CYDVRPSgp2-084,1.3959313938120073,0.006487994077377041,1.4949317702412475,0.005936713822234974,no,-2.1878895552462905,-2.2264538856233296
299,CYDVRPVgp2-084,0.884630552053416,0.004139048684971847,0.8685732759938085,0.004161499782189117,no,-2.3830994652420827,-2.380750123761795
300,CYDVRPVgp2-085,0.8890668620536482,0.0005040961038028775,0.9629689199818557,0.0005541008891063673,no,-3.297486659243956,-3.2564111529736834
301,CYDVRPVgp2-086,1.1681267126030226,0.000388249665763125,0.9360681954247282,0.00041966379942801654,no,-3.410888909475239,-3.3770984918004685
302,CYLV_gp08-007,1.0651498008973483,0.0001191633191771174,1.0948999359216955,8.700159936953762e-05,no,-3.9238574084426388,-4.060472763577011
303,CYMVgp3-043,0.7554384870187798,0.000418485655920577,0.7168939600551494,0.0005134826065082939,no,-3.3783194233608116,-3.289474262924359
304,CYMVgp3-047,0.5454558219222366,0.00042197710974938203,0.6736192486659,0.00047944040851865123,no,-3.37471110680884,-3.319265365260428
305,CYMVgp3-048,1.0174659257247323,0.000292758403545306,0.5487646430467441,0.00027279790983973185,no,-3.533490629779173,-3.5641589615395626
306,CYMVgp3-049,1.1596700199640693,0.002062995323826058,0.8167098908305042,0.002079993641364589,no,-2.6855017564373385,-2.6819379926932445
307,CaMVgp2-022,1.1200885458354466,0.0021712303925190157,1.0502109332044571,0.0020235708354242542,no,-2.663294090460444,-2.693881588457771
308,CaMVgp5-003,0.6118370176499115,0.0001797051285685975,0.8524198484552542,0.00019210935169428764,no,-3.745439528471108,-3.716451493595507
309,CaMVgp7-022,0.6463982966980597,0.0005138023454469557,0.7753822773146571,0.0004852273629740702,no,-3.289203917562188,-3.3140547163512792
310,CaMVgp7-023,0.9348475082340961,0.00024213232302763233,0.8292115263262027,0.000218567132102207,no,-3.615947231311974,-3.660415146228357
311,ChiRSV_gp1-116,0.7774284136053519,0.0003401025174639029,0.7441295599672177,0.00036451236984531144,no,-3.468390153375614,-3.438287729172051
312,ChiRSV_gp1-117,0.393377192971811,3.425116206057784e-05,0.7364092052135279,3.362571263110877e-05,no,-4.465324689341329,-4.473328502871213
313,ChiRSV_gp1-194,1.047789457227647,0.0011924362261517992,1.0561055776968207,0.0010392624912343533,no,-2.9235648385947544,-2.9832747468635565
314,ChiVMVgp1-262,0.8057425350203036,0.0002620336098518213,0.8384828226732587,0.0002913424684355063,no,-3.5816430001419883,-3.5355962044802256
315,ClYMVgp1-039,1.208934155830238,0.0011918077644626143,1.0481013982751575,0.0010499815091460953,no,-2.9237937895335815,-2.9788183490696114
316,ClYMVgp5-000,0.9810065259382381,0.0010801859855557158,0.758466884946815,0.0009489290089965441,no,-2.9665014615996337,-3.022766276671018
317,Clbvgp1-066,1.5202218304627246,0.0007061814514141156,0.9129777685268708,0.0005638773348909009,no,-3.151083693816662,-3.2488153615734445
318,Clbvgp1-067,2.302797551274732,0.0004650965645351248,1.6838367030947718,0.00036085168274661833,no,-3.3324568684200004,-3.4426712651317146
319,Clbvgp1-068,1.6277989812881524,0.0004497690822266705,1.5227269915780988,0.00037367504773305814,no,-3.347010401901385,-3.427505901330575
320,ComYMVgp3-033,0.7064621241077977,0.0003431749968332514,0.7504100221951826,0.00040953662913103335,no,-3.464484361653502,-3.38770724868241
321,ComYMVgp3-034,1.1997938316242693,0.0002104997513386583,0.7184048757724228,0.000201622754094484,no,-3.676748412855925,-3.695460457246156
322,ComYMVgp3-035,1.0813967295427211,0.00019807017570811224,0.7161000729290173,0.00024390697812669314,no,-3.7031809131565754,-3.612775774435902
323,ComYMVgp3-036,1.0157873702389024,0.0002530954880500803,0.8018269656703564,0.00023851458874778,no,-3.5967155969690427,-3.622485052184078
324,ComYMVgp3-037,0.8313261355831317,0.0005434447884535108,0.9211391594711953,0.0005423954585033607,no,-3.2648445717027434,-3.265683955489052
325,ComYMVgp3-091,1.4934775883280793,0.00025686625818518977,1.4011017120854423,0.0002046915935784183,no,-3.5902929406787787,-3.6888999928893877
326,CpCV_gp4-019,1.2097572723474816,0.0014619415471972634,0.877376726062991,0.001285251896153716,no,-2.835069991425472,-2.89101174673851
327,CpCV_gp4-020,0.9616614298675343,0.00025965942124823386,0.7412709731055594,0.00025131603345219166,no,-3.5855959152337937,-3.599779803418217
328,CpRLV_gp3-015,1.1159034416384666,0.0008739108933499117,0.9454973127162902,0.0008275564074069422,no,-3.0585328471130544,-3.0822023944215307
329,CsVMVgp1-079,1.137343287402613,1.6200345765655573e-05,1.42725856078702,1.2099995679512413e-05,no,-4.790475716166397,-4.917214784754976
330,CsVMVgp1-080,1.483104540953163,5.3000269121261125e-05,1.7207639632341944,4.4476252235019356e-05,no,-4.275721925161816,-4.351871815450829
331,CsVMVgp1-081,1.1094872092762647,9.322181722909566e-06,0.8506839104028597,7.5405770176671556e-06,no,-5.030482435356702,-5.122595419912645
332,CsVMVgp1-082,0.9896324837175456,0.00012904413351263577,0.8136348458802698,0.00012352078922835588,no,-3.8892617341732088,-3.9082599421020494
333,CsVMVgp1-083,0.9818780617459,0.0007728333050060046,0.901792538022084,0.0007988408379501283,no,-3.111914170406411,-3.0975397414439896
334,CsVMVgp1-084,1.3720270030683626,0.0005811874043428937,1.1361897460826687,0.0004775991048282906,no,-3.235683806424348,-3.3209364958830805
335,CsVMVgp1-085,1.3912379449368972,0.0004739648572602897,1.1154556289387556,0.0004291772018282129,no,-3.324253858460393,-3.367363356098391
336,CsVMVgp1-086,1.046167608348932,8.8648012713361e-05,0.7892968651847792,7.08244312327982e-05,no,-4.052330995847555,-4.1498169044665305
337,CtRLVgp2-038,1.018334614091176,0.0018808112630390088,1.0412540553854253,0.001918002757176914,no,-2.725654783148831,-2.717150772855731
338,CtRLVgp2-039,1.480848296722504,0.00015617272976245126,0.9032074890557676,9.967152238178068e-05,no,-3.8063947985486206,-4.001428908279067
339,CtRLVgp2-040,0.9246199910622255,0.0003872371441527715,0.8805293881693144,0.00040157956675483225,no,-3.4120229914285085,-3.396228393152343
340,CtRLVgp2-081,1.418662252210896,0.0011464188646881483,1.2878770656164844,0.0009434489384895186,no,-2.9406566760976647,-3.025281599825842
341,CtRLVgp3-041,0.9132822744190174,0.0009080573117956253,0.7516312003213814,0.000832861115657743,no,-3.0418867402332075,-3.0794274136379456
342,CymMVgp5-013,1.394197406974063,0.0012472171367257508,0.7748281385590496,0.0015460813320061042,no,-2.904057930585169,-2.8107676636438423
343,D013_gp4-040,1.1925922051055369,0.0005795813355816434,1.2247775924130369,0.0005412117632738432,no,-3.2368856086812223,-3.2666327725522426
344,D013_gp4-041,1.5086232723358217,0.0010917776122673487,1.100517141708144,0.0010073904011654927,no,-2.9618658154783444,-2.9968021915969496
345,D013_gp4-042,1.4348212365076007,0.0004973925124515718,1.2500907879133343,0.0005105891292805845,no,-3.3033007567127273,-3.291928435798344
346,D1P47_gp1-070,1.3917769089507235,0.002849689700532419,1.4405148938584122,0.002934468155102041,no,-2.5452024272487694,-2.532470599095885
347,D1Q02_gp3-046,1.3003338982638766,0.0003576994447610805,0.6521371814574765,0.0003106980774663205,no,-3.4464817339840637,-3.507661434058677
348,D1Q04_gp3-031,1.2339454473487228,0.0023060703393874677,0.8682166918003305,0.002272563318981467,no,-2.6371274500586885,-2.643484007467424
349,D1Q04_gp3-032,1.1882579309466406,0.00015194807062959712,0.9243146100833777,0.00012330158640807485,no,-3.818304810031154,-3.9090313357007744
350,D1Q04_gp3-033,0.7096765533734384,0.00025093078667622114,1.0065293094407757,0.00028781330302898183,no,-3.60044605186453,-3.5408891363946955
351,D1Q04_gp3-034,1.1956663581380813,0.0007747536046118474,1.0143238700614323,0.0007926154778541473,no,-3.110836394489269,-3.1009374512031718
352,D1Q05_gp3-047,0.7317847321615768,0.00016888162169930175,0.8639710295368609,0.0001745292855077497,no,-3.7724176093328223,-3.7581316892360954
353,D1Q05_gp3-048,1.132827229540705,0.0006592912264932634,1.214616778137443,0.0005900939921965111,no,-3.180922703584244,-3.2290788069322356
354,D1Q05_gp3-049,1.6774423773539224,0.00026744536328646916,0.895657342942079,0.0002174272774367457,no,-3.5727649270886737,-3.6626859722224574
355,D1Q05_gp3-050,0.9735897120539461,0.000253584291586113,0.8017713772225774,0.00026205697164596175,no,-3.5958776525598823,-3.581604282032381
356,D1Q05_gp3-051,1.4946489057149999,0.0003906238543667124,0.9846543181123337,0.0003572348362119815,no,-3.408241239021788,-3.447046196936516
357,D1Q05_gp3-052,1.4141361375282417,0.0007108949140830024,1.3685384579470812,0.000662584364863445,no,-3.1481945928101482,-3.1787588164674068
358,D1Q05_gp3-053,1.056296443292999,0.0015465743880074985,1.178964625855545,0.0016698870849008252,no,-2.8106291862174007,-2.7773128941592473
359,D1Q05_gp3-054,0.9639961610429428,0.0020859690900195955,1.1564986940712112,0.0020371394899996497,no,-2.680692131256268,-2.690979232333646
360,D1Q05_gp3-171,1.033430941494154,0.002755664848922698,0.7467739637348215,0.0030985853066464422,no,-2.559773603569368,-2.508836542859201
361,D1Q06_gp3-034,0.8424873624864765,8.732126025841507e-05,1.0073595894454352,0.00010359525286481097,no,-4.058880004990775,-3.9846601451878247
362,D1Q06_gp3-076,0.6400055297009023,0.00048052879045844325,0.8962337578805153,0.0005059420294906267,no,-3.318280586845266,-3.295899241489488
363,D1Q06_gp3-078,1.433882312112923,0.00027229848410850825,1.3217692235947154,0.00024020245046394386,no,-3.564954776379986,-3.619422566385484
364,D1Q06_gp3-079,1.2895881928674426,0.0007052736734186263,1.3364660589045627,0.0006963415991867224,no,-3.151642327274654,-3.1571776594594945
365,D1Q43_gp1-133,0.9520134796610907,0.00281617174377589,0.7872651288745528,0.002733919494826934,no,-2.550340863343926,-2.563214278161465
366,D1Q43_gp1-134,0.9155287584426598,0.0003269746510675958,0.8000567028991001,0.00038340765295353553,no,-3.4854859150100213,-3.4163392226986447
367,D1Q43_gp1-135,0.9421416892752003,0.0001816254281744403,0.8986139019843459,0.00015521751704099165,no,-3.7408233488614235,-3.809059268097474
368,D1Q44_gp01-134,1.3893380882542048,0.001775090041102791,1.1827920069021411,0.0015710046926720562,no,-2.7507796125456254,-2.803822517698069
369,D1Q45_gp1-439,1.1132824531530738,0.0023128437598153497,0.7607876493021647,0.002367719263265459,no,-2.635853704255702,-2.6256697925075922
370,D1Q45_gp1-440,0.870382035972865,0.0004831822953683351,1.0611958977109996,0.0006125184407112596,no,-3.3158889873933486,-3.2128808317330875
371,D1Q45_gp1-441,0.9779865961115122,0.001761927260168196,0.8684490449007626,0.0020803005253129826,no,-2.754012025072469,-2.6818739212596996
372,D1Q45_gp1-442,0.9098558072663527,0.0006916570034862865,0.9356784840218444,0.0008701255951055166,no,-3.1601092211827306,-3.06041805620377
373,D1Q88_gp4-010,1.0630730122510932,0.0009298090691490811,1.0183290363307076,0.0009258469520209524,no,-3.0316062221213196,-3.033460798832355
374,D1Q92_gp4-009,1.4355054183223417,0.005633111607394117,1.517218097647526,0.005369548445039857,no,-2.249251644114332,-2.2700622349844535
375,D1Q92_gp4-010,1.5270362886949582,0.002908136637626616,1.430596292741584,0.0028096759895160552,no,-2.536385192182607,-2.5513437598381916
376,D1Q93_gp5-009,0.9959512963359778,0.003506746396575247,0.8242405743207534,0.003510160522006089,no,-2.4550956406056392,-2.4546730225007245
